site,component_type,html_tag,text_content,font_size,foreground_color,background_color,bounding_box
Microsoft,button,a,Support,13px,"rgb(38, 38, 38)","rgb(255, 255, 255)","{""x"": 496.78125, ""y"": 81, ""width"": 64.09375, ""height"": 48}"
Microsoft,navigation,nav,All Microsoft,13px,"rgb(0, 0, 0)","rgb(255, 255, 255)","{""x"": 972.171875, ""y"": 80, ""width"": 117.828125, ""height"": 54}"
Microsoft,button,button,All Microsoft,13px,"rgb(38, 38, 38)","rgb(255, 255, 255)","{""x"": 974.171875, ""y"": 81, ""width"": 109.828125, ""height"": 51}"
Microsoft,form,form,Search Search Microsoft.com No results,13px,"rgb(0, 0, 0)","rgb(255, 255, 255)","{""x"": 1090, ""y"": 83, ""width"": 45, ""height"": 38}"
Microsoft,button,button,Search Search Microsoft.com,13px,"rgb(0, 0, 0)","rgb(255, 255, 255)","{""x"": 1093, ""y"": 83, ""width"": 36, ""height"": 45}"
Microsoft,link,a,0 Cart 0 items in shopping cart,13px,"rgb(38, 38, 38)","rgb(255, 255, 255)","{""x"": 1142, ""y"": 82, ""width"": 16, ""height"": 47}"
Microsoft,link,a,Sign in to your account,13px,"rgb(0, 0, 0)","rgb(255, 255, 255)","{""x"": 1168, ""y"": 83, ""width"": 48, ""height"": 48}"
Microsoft,card,div,"Microsoft Edge World-class performance with more privacy, more productivity, and more value while you browse Download now",16px,"rgb(0, 0, 0)","rgb(255, 255, 255)","{""x"": 0, ""y"": 136, ""width"": 1280, ""height"": 580}"
Microsoft,button,a,Download now,15px,"rgb(255, 255, 255)","rgb(0, 120, 212)","{""x"": 56, ""y"": 474, ""width"": 132.96875, ""height"": 48}"
Microsoft,card,div,"Microsoft 365 Introducing Microsoft 365 Premium with our highest usage limits and exclusive Copilot features for AI power users. Discover Microsoft 365 Premium See other Microsoft 365 options Bring the world closer with Bing Wallpaper Download the free app and enjoy breathtaking views with a new background each day. Get Bing Wallpaper Designed for life today—and tomorrow The next-generation of games. Your goals. Friends and family. Windows 11 was made to bring you closer to everything you love. See if your PC is ready Microsoft OneDrive Save your files and photos to OneDrive and access them from any device, anywhere Learn more",16px,"rgb(0, 0, 0)","rgb(255, 255, 255)","{""x"": 0, ""y"": 716, ""width"": 1280, ""height"": 1271.75}"
Microsoft,text,p,Introducing Microsoft 365 Premium with our highest usage limits and exclusive Copilot features for AI power users.,16px,"rgb(23, 37, 61)","rgb(255, 255, 255)","{""x"": 81, ""y"": 1166.875, ""width"": 526, ""height"": 48}"
Microsoft,button,a,Discover Microsoft 365 Premium,15px,"rgb(255, 255, 255)","rgb(0, 120, 212)","{""x"": 81, ""y"": 1310.875, ""width"": 245.234375, ""height"": 40}"
Microsoft,link,a,See other Microsoft 365 options,14px,"rgb(42, 68, 111)","rgb(255, 255, 255)","{""x"": 342.234375, ""y"": 1320.875, ""width"": 189.546875, ""height"": 20}"
Microsoft,text,p,Download the free app and enjoy breathtaking views with a new background each day.,16px,"rgb(23, 37, 61)","rgb(255, 255, 255)","{""x"": 673, ""y"": 1166.875, ""width"": 526, ""height"": 48}"
Microsoft,button,a,Get Bing Wallpaper,15px,"rgb(255, 255, 255)","rgb(0, 120, 212)","{""x"": 673, ""y"": 1310.875, ""width"": 158.296875, ""height"": 40}"
Microsoft,text,p,The next-generation of games. Your goals. Friends and family. Windows 11 was made to bring you closer to everything you love.,16px,"rgb(23, 37, 61)","rgb(255, 255, 255)","{""x"": 81, ""y"": 1778.75, ""width"": 526, ""height"": 48}"
Microsoft,button,a,See if your PC is ready,15px,"rgb(255, 255, 255)","rgb(0, 120, 212)","{""x"": 81, ""y"": 1922.75, ""width"": 176.046875, ""height"": 40}"
Microsoft,text,p,"Save your files and photos to OneDrive and access them from any device, anywhere",16px,"rgb(23, 37, 61)","rgb(255, 255, 255)","{""x"": 673, ""y"": 1778.75, ""width"": 526, ""height"": 48}"
Microsoft,button,a,Learn more,15px,"rgb(255, 255, 255)","rgb(0, 120, 212)","{""x"": 673, ""y"": 1922.75, ""width"": 106.203125, ""height"": 40}"
Microsoft,card,div,Organize your life Keep your ideas and notes organized with OneNote. Learn more,16px,"rgb(0, 0, 0)","rgb(255, 255, 255)","{""x"": 0, ""y"": 1987.75, ""width"": 1280, ""height"": 530.25}"
Microsoft,button,a,Learn more,15px,"rgb(255, 255, 255)","rgb(0, 120, 212)","{""x"": 81, ""y"": 2405, ""width"": 106.203125, ""height"": 40}"
Microsoft,card,div,"For business Microsoft 365 Copilot Save time and focus on the things that matter most with AI in Microsoft 365 for business. Learn more Visual Studio 2026 Unleash potential with the world's most popular IDE for the professional developer. Download Visual Studio Get Microsoft Teams for your business Online meetings, chat, real-time collaboration, and shared cloud storage – all in one place. Find the right plan for your business Welcome to your Windows 365 Cloud PC Securely stream your Windows experience from the Microsoft cloud to any device. Get it today",16px,"rgb(0, 0, 0)","rgb(255, 255, 255)","{""x"": 0, ""y"": 2518, ""width"": 1280, ""height"": 1399.75}"
Microsoft,text,p,Save time and focus on the things that matter most with AI in Microsoft 365 for business.,16px,"rgb(23, 37, 61)","rgb(255, 255, 255)","{""x"": 81, ""y"": 3024.875, ""width"": 526, ""height"": 48}"
Microsoft,button,a,Learn more,15px,"rgb(255, 255, 255)","rgb(0, 120, 212)","{""x"": 81, ""y"": 3168.875, ""width"": 106.203125, ""height"": 40}"
Microsoft,text,p,Unleash potential with the world's most popular IDE for the professional developer.,16px,"rgb(23, 37, 61)","rgb(255, 255, 255)","{""x"": 673, ""y"": 3024.875, ""width"": 526, ""height"": 48}"
Microsoft,button,a,Download Visual Studio,15px,"rgb(255, 255, 255)","rgb(0, 120, 212)","{""x"": 673, ""y"": 3168.875, ""width"": 187.375, ""height"": 40}"
Microsoft,text,p,"Online meetings, chat, real-time collaboration, and shared cloud storage – all in one place.",16px,"rgb(23, 37, 61)","rgb(255, 255, 255)","{""x"": 81, ""y"": 3636.75, ""width"": 526, ""height"": 48}"
Microsoft,button,a,Find the right plan for your business,15px,"rgb(255, 255, 255)","rgb(0, 120, 212)","{""x"": 81, ""y"": 3780.75, ""width"": 267.5, ""height"": 40}"
Microsoft,button,a,Get it today,15px,"rgb(255, 255, 255)","rgb(0, 120, 212)","{""x"": 673, ""y"": 3780.75, ""width"": 108.625, ""height"": 40}"
Microsoft,link,a,"Follow Microsoft on Facebook, opens in a new tab",14px,"rgb(42, 68, 111)","rgb(255, 255, 255)","{""x"": 552, ""y"": 4037.75, ""width"": 48, ""height"": 48}"
Microsoft,link,a,"Follow Microsoft on X, opens in a new tab",14px,"rgb(42, 68, 111)","rgb(255, 255, 255)","{""x"": 616, ""y"": 4037.75, ""width"": 48, ""height"": 48}"
Microsoft,link,a,"Follow Microsoft on Linkedin, opens in a new tab",14px,"rgb(42, 68, 111)","rgb(255, 255, 255)","{""x"": 680, ""y"": 4037.75, ""width"": 48, ""height"": 48}"
Microsoft,footer,footer,What's New Copilot for organizations Copilot for personal use Microsoft Store Account profile Microsoft Store Support Returns Order tracking Recycling Commercial Warranties Education Microsoft in education Devices for education Microsoft Teams for Education Microsoft 365 Education Office Education Educator training and development Deals for students and parents Azure for students Business Microsoft AI Microsoft Security Azure Dynamics 365 Microsoft 365 Microsoft Advertising Microsoft 365 Copilot Microsoft Teams Developer & IT Microsoft Developer Documentation Microsoft Learn Microsoft Tech Community Microsoft Marketplace Microsoft Power Platform Visual Studio Company Careers About Microsoft Company news Privacy at Microsoft Investors Sustainability English (Malta) Your Privacy Choices Consumer Health Privacy Contact Microsoft Privacy Manage cookies Terms of use Trademarks About our ads EU Compliance DoCs © Microsoft 2026,15px,"rgb(0, 0, 0)","rgb(242, 242, 242)","{""x"": 0, ""y"": 4133.75, ""width"": 1280, ""height"": 439}"
Microsoft,navigation,nav,What's New Copilot for organizations Copilot for personal use Microsoft Store Account profile Microsoft Store Support Returns Order tracking Recycling Commercial Warranties Education Microsoft in education Devices for education Microsoft Teams for Education Microsoft 365 Education Office Education Educator training and development Deals for students and parents Azure for students Business Microsoft AI Microsoft Security Azure Dynamics 365 Microsoft 365 Microsoft Advertising Microsoft 365 Copilot Microsoft Teams Developer & IT Microsoft Developer Documentation Microsoft Learn Microsoft Tech Community Microsoft Marketplace Microsoft Power Platform Visual Studio Company Careers About Microsoft Company news Privacy at Microsoft Investors Sustainability,15px,"rgb(0, 0, 0)","rgb(242, 242, 242)","{""x"": 0, ""y"": 4133.75, ""width"": 1280, ""height"": 332}"
Microsoft,link,a,Copilot for organizations,11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 64, ""y"": 4201.75, ""width"": 120.5, ""height"": 15}"
Microsoft,link,a,Copilot for personal use,11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 64, ""y"": 4233.75, ""width"": 116.265625, ""height"": 15}"
Microsoft,link,a,Account profile,11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 268, ""y"": 4201.75, ""width"": 74.15625, ""height"": 15}"
Microsoft,link,a,Microsoft Store Support,11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 268, ""y"": 4233.75, ""width"": 116.796875, ""height"": 15}"
Microsoft,link,a,Returns,11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 268, ""y"": 4265.75, ""width"": 37.015625, ""height"": 15}"
Microsoft,link,a,Order tracking,11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 268, ""y"": 4297.75, ""width"": 70.25, ""height"": 15}"
Microsoft,link,a,Recycling,11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 268, ""y"": 4329.75, ""width"": 45.859375, ""height"": 15}"
Microsoft,link,a,Commercial Warranties,11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 268, ""y"": 4361.75, ""width"": 112.96875, ""height"": 15}"
Microsoft,link,a,Microsoft in education,11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 460, ""y"": 4201.75, ""width"": 109.296875, ""height"": 15}"
Microsoft,link,a,Devices for education,11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 460, ""y"": 4233.75, ""width"": 104.84375, ""height"": 15}"
Microsoft,link,a,Microsoft Teams for Education,11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 460, ""y"": 4265.75, ""width"": 148.203125, ""height"": 15}"
Microsoft,link,a,Microsoft 365 Education,11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 460, ""y"": 4297.75, ""width"": 118, ""height"": 15}"
Microsoft,link,a,Office Education,11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 460, ""y"": 4329.75, ""width"": 79.703125, ""height"": 15}"
Microsoft,link,a,Educator training and development,11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 460, ""y"": 4361.75, ""width"": 104.671875, ""height"": 31}"
Microsoft,link,a,Deals for students and parents,11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 460, ""y"": 4409.75, ""width"": 148.203125, ""height"": 15}"
Microsoft,link,a,Azure for students,11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 460, ""y"": 4441.75, ""width"": 89.09375, ""height"": 15}"
Microsoft,link,a,Microsoft AI,11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 640, ""y"": 4201.75, ""width"": 59.21875, ""height"": 15}"
Microsoft,link,a,Microsoft Security,11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 640, ""y"": 4233.75, ""width"": 87.640625, ""height"": 15}"
Microsoft,link,a,Azure,11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 640, ""y"": 4265.75, ""width"": 27.875, ""height"": 15}"
Microsoft,link,a,Dynamics 365,11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 640, ""y"": 4297.75, ""width"": 67.546875, ""height"": 15}"
Microsoft,link,a,Microsoft 365,11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 640, ""y"": 4329.75, ""width"": 66.984375, ""height"": 15}"
Microsoft,link,a,Microsoft Advertising,11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 640, ""y"": 4361.75, ""width"": 104.046875, ""height"": 15}"
Microsoft,link,a,Microsoft 365 Copilot,11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 640, ""y"": 4393.75, ""width"": 105.21875, ""height"": 15}"
Microsoft,link,a,Microsoft Teams,11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 640, ""y"": 4425.75, ""width"": 80.453125, ""height"": 15}"
Microsoft,link,a,Microsoft Developer,11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 844, ""y"": 4201.75, ""width"": 98.828125, ""height"": 15}"
Microsoft,link,a,Documentation,11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 844, ""y"": 4233.75, ""width"": 75.3125, ""height"": 15}"
Microsoft,link,a,Microsoft Learn,11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 844, ""y"": 4265.75, ""width"": 75.765625, ""height"": 15}"
Microsoft,link,a,Microsoft Tech Community,11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 844, ""y"": 4297.75, ""width"": 131.40625, ""height"": 15}"
Microsoft,link,a,Microsoft Marketplace,11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 844, ""y"": 4329.75, ""width"": 109, ""height"": 15}"
Microsoft,link,a,Microsoft Power Platform,11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 844, ""y"": 4361.75, ""width"": 123.671875, ""height"": 15}"
Microsoft,link,a,Visual Studio,11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 844, ""y"": 4393.75, ""width"": 63.046875, ""height"": 15}"
Microsoft,link,a,Careers,11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 1036, ""y"": 4201.75, ""width"": 36.234375, ""height"": 15}"
Microsoft,link,a,About Microsoft,11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 1036, ""y"": 4233.75, ""width"": 79.15625, ""height"": 15}"
Microsoft,link,a,Company news,11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 1036, ""y"": 4265.75, ""width"": 73.953125, ""height"": 15}"
Microsoft,link,a,Privacy at Microsoft,11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 1036, ""y"": 4297.75, ""width"": 95.453125, ""height"": 15}"
Microsoft,link,a,Investors,11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 1036, ""y"": 4329.75, ""width"": 43.515625, ""height"": 15}"
Microsoft,link,a,Sustainability,11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 1036, ""y"": 4361.75, ""width"": 64.0625, ""height"": 15}"
Microsoft,button,a,English (Malta),11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 64, ""y"": 4495.75, ""width"": 125.609375, ""height"": 24}"
Microsoft,button,a,Your Privacy Choices,11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 189.609375, ""y"": 4495.75, ""width"": 167.171875, ""height"": 20}"
Microsoft,button,a,Consumer Health Privacy,11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 356.78125, ""y"": 4495.75, ""width"": 145.15625, ""height"": 20}"
Microsoft,link,a,Contact Microsoft,11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 427.671875, ""y"": 4526.75, ""width"": 86.8125, ""height"": 15}"
Microsoft,link,a,Privacy,11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 541.5, ""y"": 4526.75, ""width"": 33.921875, ""height"": 15}"
Microsoft,link,a,Terms of use,11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 708.515625, ""y"": 4526.75, ""width"": 62.046875, ""height"": 15}"
Microsoft,link,a,Trademarks,11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 797.578125, ""y"": 4526.75, ""width"": 56.453125, ""height"": 15}"
Microsoft,link,a,About our ads,11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 881.046875, ""y"": 4526.75, ""width"": 69.234375, ""height"": 15}"
Microsoft,link,a,EU Compliance DoCs,11px,"rgb(97, 97, 97)","rgb(242, 242, 242)","{""x"": 977.296875, ""y"": 4526.75, ""width"": 101.96875, ""height"": 15}"
GitHub,card,div,"Skip to content Inside GitHub’s roadmap for agentic development — join the product roadmap webinar Navigation Menu Platform Solutions Resources Open Source Enterprise Pricing Sign in Sign up Mona the Octocat, Copilot, and Ducky float jubilantly upward from behind the GitHub product demo accompanied by a purple glow and a scattering of stars. The future of building happens together Tools and trends evolve, but collaboration endures. With GitHub, developers, agents, and code come together on one platform. Enter your email Sign up for GitHub Try GitHub Copilot free GitHub features A demonstration animation of a code editor using GitHub Copilot Chat, where the user requests GitHub Copilot to refactor duplicated logic and extract it into a reusable function for a given code snippet. CodePlanCollaborateAutomateSecure Write, test, and fix code quickly with GitHub Copilot, from simple boilerplate to complex features. GITHUB CUSTOMERS Accelerate your entire workflow From your first line of code to final deployment, GitHub provides AI and automation tools to help you build and ship better software faster. A Copilot chat window with the 'Ask' mode enabled. The user switches from 'Ask' mode to 'Agent' mode from a dropdown menu, then sends the prompt 'Update the website to allow searching for running races by name.' Copilot analyzes the codebase, then explains the required edits for three files before generating them. Copilot then confirms completion and summarizes the implemented changes for the new functionality allowing users to search races by name and view paginated, filtered results. Your AI partner everywhere. Copilot is ready to work with you at each step of the software development lifecycle. Explore GitHub Copilot Duolingo boosts developer speed by 25% with GitHub Copilot Read customer story 2025 Gartner® Magic Quadrant™ for AI Code Assistants Read industry report Automate your path to production Ship faster with secure, reliable CI/CD. Explore GitHub Actions Code instantly from anywhere Launch a full, cloud-based development environment in seconds. Explore GitHub Codespaces Keep momentum on the go Manage projects and assign tasks to Copilot, all from your mobile device. Explore GitHub Mobile Shape your toolchain Extend your stack with apps, actions, and AI models. Explore GitHub Marketplace Built-in application security where found means fixed Use AI to find and fix vulnerabilities so your team can ship more secure software faster. Apply fixes in seconds. Spend less time debugging and more time building features with Copilot Autofix. Explore GitHub Advanced Security Security debt, solved. Leverage security campaigns and Copilot Autofix to reduce application vulnerabilities. Learn about GitHub Code Security Dependencies you can depend on. Update vulnerable dependencies with supported fixes for breaking changes. Learn about Dependabot Your secrets, your business. Detect, prevent, and remediate leaked secrets across your organization. Learn about GitHub Secret Protection 70% MTTR reduction with Copilot Autofix1 8.3M secret leaks stopped in the past 12 months with push protection1 Work together, achieve more From planning and discussion to code review, GitHub keeps your team’s conversation and context next to your code. Plan with clarity. Organize everything from high-level roadmaps to everyday tasks. Explore GitHub Projects “ It helps us onboard new software engineers and get them productive right away. We have all our source code, issues, and pull requests in one place... GitHub is a complete platform that frees us from menial tasks and enables us to do our best work. Fabian Faulhaber Application manager at Mercedes-Benz Keep track of your tasks Create issues and manage projects with tools that adapt to your code. Explore GitHub Issues Share ideas and ask questions Create space for open-ended conversations alongside your project. Explore GitHub Discussions Review code changes together Assign initial reviews to Copilot for greater speed and quality. Explore code review Fund open source projects Become an open source partner and support the tools and libraries that power your work. Explore GitHub Sponsors From startups to enterprises, GitHub scales with teams of any size in any industry. By industryBy sizeBy use case Technology Figma streamlines development and strengthens security Read customer story Automotive Mercedes-Benz standardizes source code and automates onboarding Read customer story Financial services Mercado Libre cuts coding time by 50% Read customer story Explore customer stories View all solutions A subtle purple glow fades in as Mona the Octocat, Copilot, and Ducky dramatically fall into place next to one another while gazing optimistically into the distance. Millions of developers and businesses call GitHub home Whether you’re scaling your development process or just learning how to code, GitHub is where you belong. Join the world’s most widely adopted developer platform to build the technologies that shape what’s next. Enter your email Sign up for GitHub Try GitHub Copilot free Footnotes GitHub internal customer data, 2025. Site-wide Links Subscribe to our developer newsletter Get tips, technical guides, and best practices. Twice a month. Subscribe Platform Features Enterprise Copilot AI Security Pricing Team Resources Roadmap Compare GitHub Ecosystem Developer API Partners Education GitHub CLI GitHub Desktop GitHub Mobile GitHub Marketplace MCP Registry Support Docs Community Forum Professional Services Premium Support Skills Status Contact GitHub Company About Why GitHub Customer stories Blog The ReadME Project Careers Newsroom Inclusion Social Impact Shop © 2026 GitHub, Inc. Terms Privacy (Updated 02/2024) 02/2024 Sitemap What is Git? Manage cookies Do not share my personal information GitHub on LinkedIn GitHub on Instagram GitHub on YouTube GitHub on X GitHub on TikTok GitHub on Twitch GitHub’s organization on GitHub English",14px,"rgb(240, 246, 252)","rgb(13, 17, 23)","{""x"": 0, ""y"": 0, ""width"": 1280, ""height"": 10809.765625}"
